run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,slider_start,response,didSubjectEnterRearranged,Block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
12,1,null,"""",html-slider-response,27,170167,0.0-27.0,"<img src='jspsych/CFDfaces/CFD-LM-220-329-N.jpg'height=""250px""></br><b>Patrick</b>","""",1,ConfidenceQuery,Practice,"""","""","""","""",CFD-BM-027-001-N.jpg,Kenneth,0,0,null,"""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,6907,"""",html-button-response,28,177080,0.0-28.0,Please click either button: REARRANGED or INTACT. There is a 5 second time-limit!,0,1,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,29,178107,0.0-29.0,"<div style=""font-size:60px;"">+</div>","""",2,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,30,178389,0.0-30.0,jspsych/scrambledDisgustFaces/scrambledBM28DIS.JPG,"""",2,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,31,178435,0.0-31.0,jspsych/disgustFaces/BM29DIS.JPG,"""",2,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,32,178563,0.0-32.0,jspsych/neutralFaces/BM04NES.JPG,"""",2,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,33,179579,0.0-33.0,"<div style=""font-size:60px;"">+</div>","""",2,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,2283,"""",html-button-response,34,181868,0.0-34.0,"<img src='jspsych/CFDfaces/CFD-AM-231-136-N.jpg'height=""250px""></br><b>Carlos</b>",0,2,IntactOrRearranged,Practice,"""","""","""","""",CFD-AM-231-136-N.jpg,Carlos,1,"""","""",0,"""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-slider-response,35,186888,0.0-35.0,"<img src='jspsych/CFDfaces/CFD-AM-231-136-N.jpg'height=""250px""></br><b>Carlos</b>","""",2,ConfidenceQuery,Practice,"""","""","""","""",CFD-BM-027-001-N.jpg,Kenneth,1,0,null,"""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,5068,"""",html-button-response,36,191961,0.0-36.0,You are Incorrect. You called a Rearranged Pair Intact,0,2,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,37,192984,0.0-37.0,"<div style=""font-size:60px;"">+</div>","""",3,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,38,193252,0.0-38.0,jspsych/scrambledDisgustFaces/scrambledAM29DIS.JPG,"""",3,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,39,193283,0.0-39.0,jspsych/disgustFaces/AM29DIS.JPG,"""",3,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,40,193396,0.0-40.0,jspsych/neutralFaces/AM25NES.JPG,"""",3,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,41,194413,0.0-41.0,"<div style=""font-size:60px;"">+</div>","""",3,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,2122,"""",html-button-response,42,196541,0.0-42.0,"<img src='jspsych/CFDfaces/CFD-WF-029-002-N.jpg'height=""250px""></br><b>Shannon</b>",0,3,IntactOrRearranged,Practice,"""","""","""","""",CFD-WF-029-002-N.jpg,Shannon,0,"""","""",0,"""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,3677,"""",html-slider-response,43,200231,0.0-43.0,"<img src='jspsych/CFDfaces/CFD-WF-029-002-N.jpg'height=""250px""></br><b>Shannon</b>","""",3,ConfidenceQuery,Practice,"""","""","""","""",CFD-BM-027-001-N.jpg,Kenneth,0,0,78,"""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,3162,"""",html-button-response,44,203398,0.0-44.0,You are Correct. You called an Intact Pair Intact,0,3,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,45,204417,0.0-45.0,"<div style=""font-size:60px;"">+</div>","""",4,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,46,204688,0.0-46.0,jspsych/scrambledNeutralFaces/scrambledBM32NES.JPG,"""",4,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,47,204734,0.0-47.0,jspsych/neutralFaces/BM32NES.JPG,"""",4,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,48,204859,0.0-48.0,jspsych/neutralFaces/BM22NES.JPG,"""",4,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,49,205872,0.0-49.0,"<div style=""font-size:60px;"">+</div>","""",4,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,3046,"""",html-button-response,50,208923,0.0-50.0,"<img src='jspsych/CFDfaces/CFD-BF-209-172-N.jpg'height=""250px""></br><b>Tara</b>",0,4,IntactOrRearranged,Practice,"""","""","""","""",CFD-BF-209-172-N.jpg,Tara,0,"""","""",0,"""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,3080,"""",html-slider-response,51,212015,0.0-51.0,"<img src='jspsych/CFDfaces/CFD-BF-209-172-N.jpg'height=""250px""></br><b>Tara</b>","""",4,ConfidenceQuery,Practice,"""","""","""","""",CFD-BM-027-001-N.jpg,Kenneth,0,0,38,"""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,4605,"""",html-button-response,52,216624,0.0-52.0,You are Correct. You called an Intact Pair Intact,0,4,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,53,217650,0.0-53.0,"<div style=""font-size:60px;"">+</div>","""",5,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,54,217917,0.0-54.0,jspsych/scrambledDisgustFaces/scrambledBF32DIS.JPG,"""",5,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,55,217947,0.0-55.0,jspsych/disgustFaces/BF32DIS.JPG,"""",5,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,56,218057,0.0-56.0,jspsych/neutralFaces/BF31NES.JPG,"""",5,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,57,219060,0.0-57.0,"<div style=""font-size:60px;"">+</div>","""",5,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,2498,"""",html-button-response,58,221561,0.0-58.0,"<img src='jspsych/CFDfaces/CFD-LF-201-035-N.jpg'height=""250px""></br><b>Katelyn</b>",1,5,IntactOrRearranged,Practice,"""","""","""","""",CFD-LF-201-035-N.jpg,Katelyn,1,"""","""",1,"""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,3211,"""",html-slider-response,59,224801,0.0-59.0,"<img src='jspsych/CFDfaces/CFD-LF-201-035-N.jpg'height=""250px""></br><b>Katelyn</b>","""",5,ConfidenceQuery,Practice,"""","""","""","""",CFD-BM-027-001-N.jpg,Kenneth,1,0,69,"""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,2649,"""",html-button-response,60,227455,0.0-60.0,You are Correct. You Called A Rearranged Pair Rearranged,0,5,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,61,228492,0.0-61.0,"<div style=""font-size:60px;"">+</div>","""",6,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,62,228763,0.0-62.0,jspsych/scrambledDisgustFaces/scrambledBM27DIS.JPG,"""",6,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,63,228799,0.0-63.0,jspsych/disgustFaces/BM28DIS.JPG,"""",6,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,64,228921,0.0-64.0,jspsych/neutralFaces/BM02NES.JPG,"""",6,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,65,229933,0.0-65.0,"<div style=""font-size:60px;"">+</div>","""",6,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,2691,"""",html-button-response,66,232628,0.0-66.0,"<img src='jspsych/CFDfaces/CFD-LM-201-057-N.jpg'height=""250px""></br><b>Marcus</b>",1,6,IntactOrRearranged,Practice,"""","""","""","""",CFD-LM-201-057-N.jpg,Marcus,1,"""","""",1,"""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,3469,"""",html-slider-response,67,236124,0.0-67.0,"<img src='jspsych/CFDfaces/CFD-LM-201-057-N.jpg'height=""250px""></br><b>Marcus</b>","""",6,ConfidenceQuery,Practice,"""","""","""","""",CFD-BM-027-001-N.jpg,Kenneth,1,0,42,"""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,2579,"""",html-button-response,68,238707,0.0-68.0,You are Correct. You Called A Rearranged Pair Rearranged,0,6,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",html-keyboard-response,69,239719,0.0-69.0,"<div style=""font-size:60px;"">+</div>","""",7,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,70,239985,0.0-70.0,jspsych/scrambledNeutralFaces/scrambledAM28NES.JPG,"""",7,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
12,1,null,"""",image-keyboard-response,71,240017,0.0-71.0,jspsych/neutralFaces/AM28NES.JPG,"""",7,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",3/11/2021 19:48,73.80.90.55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,,Firefox,66,Windows,10
