run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,question_order,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,slider_start,response,didSubjectEnterRearranged,Block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
66,1,18471,"{""Q0"":""A3ON2MEPRGMEXM""}",survey-text,0,18473,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/20/2021 21:02,73.208.255.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
66,1,4202,"{""Q0"":""18""}",survey-text,1,22689,0.0-1.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/20/2021 21:02,73.208.255.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
66,1,17329,"{""Q0"":""male"",""Q1"":""Not Hispanic/Latino"",""Q2"":""Other""}",survey-multi-choice,2,40026,0.0-2.0,"[0,1,2]","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/20/2021 21:02,73.208.255.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
66,1,18563,"""",image-button-response,3,58602,0.0-3.0,"""",directionsMemoryAssociation1.JPG,0,1,IntroDirections1,break,"""","""","""","""","""","""","""","""","""","""","""",4/20/2021 21:02,73.208.255.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
66,1,65825,"""",image-button-response,4,124449,0.0-4.0,"""",directionsMemoryAssociation2.JPG,0,1,IntroDirections2,break,"""","""","""","""","""","""","""","""","""","""","""",4/20/2021 21:02,73.208.255.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
66,1,null,"""",html-keyboard-response,5,129457,0.0-5.0,"""","<img src='jspsych/CFDfaces/CFD-AM-246-184-N.jpg' height=""250px"">,</br><b>Carlos</b>","""",1,IntactFace,Practice,null,5000,"""","""","""","""","""","""","""","""","""",4/20/2021 21:02,73.208.255.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
66,1,null,"""",html-keyboard-response,6,129963,0.0-6.0,"""","<div style=""font-size:60px;"">+</div>","""",1,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/20/2021 21:02,73.208.255.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
66,1,4760,"""",html-keyboard-response,7,134974,0.0-7.0,"""","<img src='jspsych/CFDfaces/CFD-AF-209-006-N.jpg' height=""250px"">,</br><b>Cassandra</b>","""",2,IntactFace,Practice,78,5000,n,"""","""","""","""","""","""","""","""",4/20/2021 21:02,73.208.255.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
66,1,null,"""",html-keyboard-response,8,135491,0.0-8.0,"""","<div style=""font-size:60px;"">+</div>","""",2,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/20/2021 21:02,73.208.255.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
66,1,2764,"""",html-keyboard-response,9,140505,0.0-9.0,"""","<img src='jspsych/CFDfaces/CFD-AF-203-077-N.jpg' height=""250px"">,</br><b>Tara</b>","""",3,IntactFace,Practice,78,5000,n,"""","""","""","""","""","""","""","""",4/20/2021 21:02,73.208.255.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
