run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,question_order,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,slider_start,response,didSubjectEnterRearranged,Block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
238,1,6913,"{""Q0"":""A2ZYJZGBWPXEIP""}",survey-text,0,6920,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
238,1,2774,"{""Q0"":""35""}",survey-text,1,9703,0.0-1.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
238,1,5781,"{""Q0"":""male"",""Q1"":""Not Hispanic/Latino"",""Q2"":""White or Caucasian""}",survey-multi-choice,2,15487,0.0-2.0,"[0,1,2]","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
238,1,19395,"""",image-button-response,3,34919,0.0-3.0,"""",directionsMemoryAssociation1.JPG,0,1,IntroDirections1,break,"""","""","""","""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
238,1,27681,"""",image-button-response,4,62607,0.0-4.0,"""",directionsMemoryAssociation2.JPG,0,1,IntroDirections2,break,"""","""","""","""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
238,1,null,"""",html-keyboard-response,5,67611,0.0-5.0,"""","<img src='jspsych/CFDfaces/CFD-LF-208-127-N.jpg' height=""250px"">,</br><b>Tara</b>","""",1,IntactFace,Practice,null,5000,"""","""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
238,1,null,"""",html-keyboard-response,6,68114,0.0-6.0,"""","<div style=""font-size:60px;"">+</div>","""",1,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
238,1,null,"""",html-keyboard-response,7,73118,0.0-7.0,"""","<img src='jspsych/CFDfaces/CFD-AM-220-134-N.jpg' height=""250px"">,</br><b>Carlos</b>","""",2,IntactFace,Practice,null,5000,"""","""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
238,1,null,"""",html-keyboard-response,8,73626,0.0-8.0,"""","<div style=""font-size:60px;"">+</div>","""",2,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
238,1,2828,"""",html-keyboard-response,9,78630,0.0-9.0,"""","<img src='jspsych/CFDfaces/CFD-AM-231-136-N.jpg' height=""250px"">,</br><b>Marcus</b>","""",3,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
238,1,null,"""",html-keyboard-response,10,79135,0.0-10.0,"""","<div style=""font-size:60px;"">+</div>","""",3,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",5/3/2021 16:04,96.91.90.145,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
