run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,didSubjectEnterRearranged,slider_start,response,Block,question_order,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
5,1,3074,"""",html-keyboard-response,17,113568,0.0-17.0,"<img src='jspsych/CFDfaces/CFD-LF-201-035-N.jpg' height=""250px"">,</br><b>Shannon</b>","""",8,IntactFace,Practice,78,5000,n,"""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,18,114088,0.0-18.0,"<div style=""font-size:60px;"">+</div>","""",8,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,25888,"""",image-button-response,19,140000,0.0-19.0,directionsForTest.JPG,0,1,directionsForTest,break,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,3982,"""",image-button-response,20,144004,0.0-20.0,directionsForTest2.JPG,0,1,directionsForTest2,break,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,21,145027,0.0-21.0,"<div style=""font-size:60px;"">+</div>","""",1,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,22,145287,0.0-22.0,jspsych/scrambledDisgustFaces/scrambledAM21DIS.JPG,"""",1,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,23,145317,0.0-23.0,jspsych/disgustFaces/AM21DIS.JPG,"""",1,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,24,145437,0.0-24.0,jspsych/neutralFaces/BM26NES.JPG,"""",1,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,25,146440,0.0-25.0,"<div style=""font-size:60px;"">+</div>","""",1,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,4327,"""",html-button-response,26,150772,0.0-26.0,"<img src='jspsych/CFDfaces/CFD-LF-206-078-N.jpg'height=""250px""></br><b>Cassandra</b>",1,1,IntactOrRearranged,Practice,"""","""","""","""",CFD-LF-206-078-N.jpg,Cassandra,1,1,"""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2534,"""",html-slider-response,27,153323,0.0-27.0,"<img src='jspsych/CFDfaces/CFD-LF-206-078-N.jpg'height=""250px""></br><b>Cassandra</b>","""",1,ConfidenceQuery,Practice,"""","""","""","""",CFD-WM-216-061-N.jpg,Dustin,1,"""",0,63,"""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1914,"""",html-button-response,28,155243,0.0-28.0,You are Correct. You Called A Rearranged Pair Rearranged,0,1,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,29,156257,0.0-29.0,"<div style=""font-size:60px;"">+</div>","""",2,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,30,156514,0.0-30.0,jspsych/scrambledNeutralFaces/scrambledAF10NES.JPG,"""",2,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,31,156538,0.0-31.0,jspsych/neutralFaces/AF10NES.JPG,"""",2,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,32,156657,0.0-32.0,jspsych/neutralFaces/BF30NES.JPG,"""",2,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,33,157678,0.0-33.0,"<div style=""font-size:60px;"">+</div>","""",2,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2886,"""",html-button-response,34,160568,0.0-34.0,"<img src='jspsych/CFDfaces/CFD-WF-202-056-N.jpg'height=""250px""></br><b>Tara</b>",1,2,IntactOrRearranged,Practice,"""","""","""","""",CFD-WF-202-056-N.jpg,Tara,0,1,"""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1925,"""",html-slider-response,35,162508,0.0-35.0,"<img src='jspsych/CFDfaces/CFD-WF-202-056-N.jpg'height=""250px""></br><b>Tara</b>","""",2,ConfidenceQuery,Practice,"""","""","""","""",CFD-WM-216-061-N.jpg,Dustin,0,"""",0,78,"""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1333,"""",html-button-response,36,163843,0.0-36.0,You are Incorrect. You Called an Intact Pair Rearranged,0,2,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,37,164864,0.0-37.0,"<div style=""font-size:60px;"">+</div>","""",3,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,38,165122,0.0-38.0,jspsych/scrambledDisgustFaces/scrambledAM07DIS.JPG,"""",3,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,39,165157,0.0-39.0,jspsych/disgustFaces/AM07DIS.JPG,"""",3,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,40,165277,0.0-40.0,jspsych/neutralFaces/BM27NES.JPG,"""",3,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,41,166279,0.0-41.0,"<div style=""font-size:60px;"">+</div>","""",3,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1341,"""",html-button-response,42,167623,0.0-42.0,"<img src='jspsych/CFDfaces/CFD-LF-243-175-N.jpg'height=""250px""></br><b>Katelyn</b>",0,3,IntactOrRearranged,Practice,"""","""","""","""",CFD-LF-243-175-N.jpg,Katelyn,1,0,"""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1629,"""",html-slider-response,43,169263,0.0-43.0,"<img src='jspsych/CFDfaces/CFD-LF-243-175-N.jpg'height=""250px""></br><b>Katelyn</b>","""",3,ConfidenceQuery,Practice,"""","""","""","""",CFD-WM-216-061-N.jpg,Dustin,1,"""",0,41,"""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1216,"""",html-button-response,44,170481,0.0-44.0,You are Incorrect. You called a Rearranged Pair Intact,0,3,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,45,171497,0.0-45.0,"<div style=""font-size:60px;"">+</div>","""",4,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,46,171758,0.0-46.0,jspsych/scrambledNeutralFaces/scrambledBF19NES.JPG,"""",4,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,47,171798,0.0-47.0,jspsych/neutralFaces/BF19NES.JPG,"""",4,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,48,171917,0.0-48.0,jspsych/neutralFaces/BF18NES.JPG,"""",4,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,49,172937,0.0-49.0,"<div style=""font-size:60px;"">+</div>","""",4,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1590,"""",html-button-response,50,174531,0.0-50.0,"<img src='jspsych/CFDfaces/CFD-BM-002-013-N.jpg'height=""250px""></br><b>Patrick</b>",0,4,IntactOrRearranged,Practice,"""","""","""","""",CFD-BM-002-013-N.jpg,Patrick,0,0,"""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1929,"""",html-slider-response,51,176472,0.0-51.0,"<img src='jspsych/CFDfaces/CFD-BM-002-013-N.jpg'height=""250px""></br><b>Patrick</b>","""",4,ConfidenceQuery,Practice,"""","""","""","""",CFD-WM-216-061-N.jpg,Dustin,0,"""",0,100,"""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1127,"""",html-button-response,52,177602,0.0-52.0,You are Correct. You called an Intact Pair Intact,0,4,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,53,178627,0.0-53.0,"<div style=""font-size:60px;"">+</div>","""",5,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,54,178887,0.0-54.0,jspsych/scrambledDisgustFaces/scrambledAM16DIS.JPG,"""",5,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,55,178928,0.0-55.0,jspsych/disgustFaces/AM16DIS.JPG,"""",5,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,56,179047,0.0-56.0,jspsych/neutralFaces/BM16NES.JPG,"""",5,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,57,180067,0.0-57.0,"<div style=""font-size:60px;"">+</div>","""",5,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2182,"""",html-button-response,58,182252,0.0-58.0,"<img src='jspsych/CFDfaces/CFD-LF-201-035-N.jpg'height=""250px""></br><b>Shannon</b>",0,5,IntactOrRearranged,Practice,"""","""","""","""",CFD-LF-201-035-N.jpg,Shannon,0,0,"""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1608,"""",html-slider-response,59,183873,0.0-59.0,"<img src='jspsych/CFDfaces/CFD-LF-201-035-N.jpg'height=""250px""></br><b>Shannon</b>","""",5,ConfidenceQuery,Practice,"""","""","""","""",CFD-WM-216-061-N.jpg,Dustin,0,"""",0,63,"""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1068,"""",html-button-response,60,184945,0.0-60.0,You are Correct. You called an Intact Pair Intact,0,5,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,61,185967,0.0-61.0,"<div style=""font-size:60px;"">+</div>","""",6,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,62,186228,0.0-62.0,jspsych/scrambledDisgustFaces/scrambledAM30DIS.JPG,"""",6,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,63,186252,0.0-63.0,jspsych/disgustFaces/AM30DIS.JPG,"""",6,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,64,186359,0.0-64.0,jspsych/neutralFaces/AM25NES.JPG,"""",6,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,65,187367,0.0-65.0,"<div style=""font-size:60px;"">+</div>","""",6,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-button-response,66,192372,0.0-66.0,"<img src='jspsych/CFDfaces/CFD-LM-221-216-N.jpg'height=""250px""></br><b>Samuel</b>",null,6,IntactOrRearranged,Practice,"""","""","""","""",CFD-LM-221-216-N.jpg,Samuel,0,"""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2118,"""",html-slider-response,67,194506,0.0-67.0,"<img src='jspsych/CFDfaces/CFD-LM-221-216-N.jpg'height=""250px""></br><b>Samuel</b>","""",6,ConfidenceQuery,Practice,"""","""","""","""",CFD-WM-216-061-N.jpg,Dustin,0,"""",0,33,"""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,3670,"""",html-button-response,68,198181,0.0-68.0,<p>Please click either button: REARRANGED or INTACT before the 5-second time limit.</p>,0,6,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,69,199207,0.0-69.0,"<div style=""font-size:60px;"">+</div>","""",7,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,70,199463,0.0-70.0,jspsych/scrambledNeutralFaces/scrambledBM27NES.JPG,"""",7,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""","""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
