run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,slider_start,response,didSubjectEnterRearranged,Block,question_order,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
9,1,2818,"""",html-slider-response,27,177919,0.0-27.0,"<img src='jspsych/CFDfaces/CFD-AM-212-050-N.jpg'height=""250px""></br><b>Carlos</b>","""",1,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-242-176-N.jpg,Justin,1,0,0,"""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,3586,"""",html-button-response,28,181506,0.0-28.0,<p>Please click either button: REARRANGED or INTACT before the 5-second time limit.</p>,0,1,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,29,182507,0.0-29.0,"<div style=""font-size:60px;"">+</div>","""",2,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,30,182759,0.0-30.0,jspsych/scrambledDisgustFaces/scrambledAF21DIS.JPG,"""",2,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,31,182778,0.0-31.0,jspsych/disgustFaces/AF21DIS.JPG,"""",2,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,32,182880,0.0-32.0,jspsych/neutralFaces/BF18NES.JPG,"""",2,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,33,183881,0.0-33.0,"<div style=""font-size:60px;"">+</div>","""",2,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,2248,"""",html-button-response,34,186129,0.0-34.0,"<img src='jspsych/CFDfaces/CFD-LF-204-133-N.jpg'height=""250px""></br><b>Tara</b>",0,2,IntactOrRearranged,Practice,"""","""","""","""",CFD-LF-204-133-N.jpg,Tara,0,"""","""",0,"""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,2295,"""",html-slider-response,35,188426,0.0-35.0,"<img src='jspsych/CFDfaces/CFD-LF-204-133-N.jpg'height=""250px""></br><b>Tara</b>","""",2,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-242-176-N.jpg,Justin,0,0,80,"""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,1361,"""",html-button-response,36,189788,0.0-36.0,You are Correct. You called an Intact Pair Intact,0,2,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,37,190790,0.0-37.0,"<div style=""font-size:60px;"">+</div>","""",3,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,38,191041,0.0-38.0,jspsych/scrambledDisgustFaces/scrambledAM09DIS.JPG,"""",3,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,39,191060,0.0-39.0,jspsych/disgustFaces/AM09DIS.JPG,"""",3,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,40,191162,0.0-40.0,jspsych/neutralFaces/BM23NES.JPG,"""",3,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,41,192162,0.0-41.0,"<div style=""font-size:60px;"">+</div>","""",3,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,2556,"""",html-button-response,42,194719,0.0-42.0,"<img src='jspsych/CFDfaces/CFD-AF-233-190-N.jpg'height=""250px""></br><b>Katelyn</b>",0,3,IntactOrRearranged,Practice,"""","""","""","""",CFD-AF-233-190-N.jpg,Katelyn,1,"""","""",0,"""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,1837,"""",html-slider-response,43,196557,0.0-43.0,"<img src='jspsych/CFDfaces/CFD-AF-233-190-N.jpg'height=""250px""></br><b>Katelyn</b>","""",3,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-242-176-N.jpg,Justin,1,0,81,"""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,1801,"""",html-button-response,44,198358,0.0-44.0,You are Incorrect. You called a Rearranged Pair Intact,0,3,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,45,199360,0.0-45.0,"<div style=""font-size:60px;"">+</div>","""",4,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,46,199612,0.0-46.0,jspsych/scrambledDisgustFaces/scrambledBM02DIS.JPG,"""",4,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,47,199629,0.0-47.0,jspsych/disgustFaces/BM03DIS.JPG,"""",4,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,48,199732,0.0-48.0,jspsych/neutralFaces/BM02NES.JPG,"""",4,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,49,200732,0.0-49.0,"<div style=""font-size:60px;"">+</div>","""",4,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,1694,"""",html-button-response,50,202427,0.0-50.0,"<img src='jspsych/CFDfaces/CFD-BM-011-016-N.jpg'height=""250px""></br><b>Samuel</b>",0,4,IntactOrRearranged,Practice,"""","""","""","""",CFD-BM-011-016-N.jpg,Samuel,0,"""","""",0,"""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,1871,"""",html-slider-response,51,204299,0.0-51.0,"<img src='jspsych/CFDfaces/CFD-BM-011-016-N.jpg'height=""250px""></br><b>Samuel</b>","""",4,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-242-176-N.jpg,Justin,0,0,93,"""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,1481,"""",html-button-response,52,205781,0.0-52.0,You are Correct. You called an Intact Pair Intact,0,4,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,53,206783,0.0-53.0,"<div style=""font-size:60px;"">+</div>","""",5,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,54,207034,0.0-54.0,jspsych/scrambledNeutralFaces/scrambledBF21NES.JPG,"""",5,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,55,207052,0.0-55.0,jspsych/neutralFaces/BF21NES.JPG,"""",5,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,56,207154,0.0-56.0,jspsych/neutralFaces/BF11NES.JPG,"""",5,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,57,208154,0.0-57.0,"<div style=""font-size:60px;"">+</div>","""",5,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,2595,"""",html-button-response,58,210749,0.0-58.0,"<img src='jspsych/CFDfaces/CFD-WF-006-002-N.jpg'height=""250px""></br><b>Cassandra</b>",1,5,IntactOrRearranged,Practice,"""","""","""","""",CFD-WF-006-002-N.jpg,Cassandra,1,"""","""",1,"""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,1912,"""",html-slider-response,59,212663,0.0-59.0,"<img src='jspsych/CFDfaces/CFD-WF-006-002-N.jpg'height=""250px""></br><b>Cassandra</b>","""",5,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-242-176-N.jpg,Justin,1,0,91,"""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,1425,"""",html-button-response,60,214089,0.0-60.0,You are Correct. You Called A Rearranged Pair Rearranged,0,5,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,61,215091,0.0-61.0,"<div style=""font-size:60px;"">+</div>","""",6,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,62,215342,0.0-62.0,jspsych/scrambledDisgustFaces/scrambledAM35DIS.JPG,"""",6,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,63,215360,0.0-63.0,jspsych/disgustFaces/AM35DIS.JPG,"""",6,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,64,215463,0.0-64.0,jspsych/neutralFaces/AM05NES.JPG,"""",6,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,65,216463,0.0-65.0,"<div style=""font-size:60px;"">+</div>","""",6,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,2370,"""",html-button-response,66,218835,0.0-66.0,"<img src='jspsych/CFDfaces/CFD-AF-228-173-N.jpg'height=""250px""></br><b>Shannon</b>",0,6,IntactOrRearranged,Practice,"""","""","""","""",CFD-AF-228-173-N.jpg,Shannon,0,"""","""",0,"""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,1949,"""",html-slider-response,67,220787,0.0-67.0,"<img src='jspsych/CFDfaces/CFD-AF-228-173-N.jpg'height=""250px""></br><b>Shannon</b>","""",6,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-242-176-N.jpg,Justin,0,0,51,"""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,1773,"""",html-button-response,68,222561,0.0-68.0,You are Correct. You called an Intact Pair Intact,0,6,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",html-keyboard-response,69,223563,0.0-69.0,"<div style=""font-size:60px;"">+</div>","""",7,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
9,1,null,"""",image-keyboard-response,70,223816,0.0-70.0,jspsych/scrambledNeutralFaces/scrambledBF05NES.JPG,"""",7,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""","""",3/22/2021 20:14,103.55.45.182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0,,Firefox,85,Windows,10
