run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,slider_start,response,didSubjectEnterRearranged,Block,question_order,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
4,1,2908,"""",html-slider-response,43,236665,0.0-43.0,"<img src='jspsych/CFDfaces/CFD-AF-220-107-N.jpg'height=""250px""></br><b>Katelyn</b>","""",3,ConfidenceQuery,Practice,"""","""","""","""",CFD-WF-220-101-N.jpg,Lauren,1,0,79,"""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,1734,"""",html-button-response,44,238400,0.0-44.0,You are Correct. You Called A Rearranged Pair Rearranged,0,3,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",html-keyboard-response,45,239415,0.0-45.0,"<div style=""font-size:60px;"">+</div>","""",4,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",image-keyboard-response,46,239680,0.0-46.0,jspsych/scrambledNeutralFaces/scrambledAF29NES.JPG,"""",4,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",image-keyboard-response,47,239712,0.0-47.0,jspsych/neutralFaces/AF29NES.JPG,"""",4,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",image-keyboard-response,48,239823,0.0-48.0,jspsych/neutralFaces/AF16NES.JPG,"""",4,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",html-keyboard-response,49,240833,0.0-49.0,"<div style=""font-size:60px;"">+</div>","""",4,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,2200,"""",html-button-response,50,243035,0.0-50.0,"<img src='jspsych/CFDfaces/CFD-LF-203-066-N.jpg'height=""250px""></br><b>Shannon</b>",0,4,IntactOrRearranged,Practice,"""","""","""","""",CFD-LF-203-066-N.jpg,Shannon,0,"""","""",0,"""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,3454,"""",html-slider-response,51,246495,0.0-51.0,"<img src='jspsych/CFDfaces/CFD-LF-203-066-N.jpg'height=""250px""></br><b>Shannon</b>","""",4,ConfidenceQuery,Practice,"""","""","""","""",CFD-WF-220-101-N.jpg,Lauren,0,0,50,"""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,1877,"""",html-button-response,52,248374,0.0-52.0,You are Correct. You called an Intact Pair Intact,0,4,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",html-keyboard-response,53,249380,0.0-53.0,"<div style=""font-size:60px;"">+</div>","""",5,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",image-keyboard-response,54,249643,0.0-54.0,jspsych/scrambledDisgustFaces/scrambledBM21DIS.JPG,"""",5,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",image-keyboard-response,55,249666,0.0-55.0,jspsych/disgustFaces/BM22DIS.JPG,"""",5,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",image-keyboard-response,56,249773,0.0-56.0,jspsych/neutralFaces/BM04NES.JPG,"""",5,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",html-keyboard-response,57,250776,0.0-57.0,"<div style=""font-size:60px;"">+</div>","""",5,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,1576,"""",html-button-response,58,252354,0.0-58.0,"<img src='jspsych/CFDfaces/CFD-BM-027-001-N.jpg'height=""250px""></br><b>Patrick</b>",0,5,IntactOrRearranged,Practice,"""","""","""","""",CFD-BM-027-001-N.jpg,Patrick,0,"""","""",0,"""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,2478,"""",html-slider-response,59,254838,0.0-59.0,"<img src='jspsych/CFDfaces/CFD-BM-027-001-N.jpg'height=""250px""></br><b>Patrick</b>","""",5,ConfidenceQuery,Practice,"""","""","""","""",CFD-WF-220-101-N.jpg,Lauren,0,0,100,"""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,2087,"""",html-button-response,60,256927,0.0-60.0,You are Correct. You called an Intact Pair Intact,0,5,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",html-keyboard-response,61,257947,0.0-61.0,"<div style=""font-size:60px;"">+</div>","""",6,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",image-keyboard-response,62,258212,0.0-62.0,jspsych/scrambledDisgustFaces/scrambledAM10DIS.JPG,"""",6,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",image-keyboard-response,63,258234,0.0-63.0,jspsych/disgustFaces/AM10DIS.JPG,"""",6,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",image-keyboard-response,64,258339,0.0-64.0,jspsych/neutralFaces/AM17NES.JPG,"""",6,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,null,"""",html-keyboard-response,65,259340,0.0-65.0,"<div style=""font-size:60px;"">+</div>","""",6,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,1324,"""",html-button-response,66,260667,0.0-66.0,"<img src='jspsych/CFDfaces/CFD-BF-218-207-N.jpg'height=""250px""></br><b>Tara</b>",0,6,IntactOrRearranged,Practice,"""","""","""","""",CFD-BF-218-207-N.jpg,Tara,0,"""","""",0,"""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
4,1,2253,"""",html-slider-response,67,262931,0.0-67.0,"<img src='jspsych/CFDfaces/CFD-BF-218-207-N.jpg'height=""250px""></br><b>Tara</b>","""",6,ConfidenceQuery,Practice,"""","""","""","""",CFD-WF-220-101-N.jpg,Lauren,0,0,80,"""","""","""",3/22/2021 19:55,94.34.154.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
