run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,question_order,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,slider_start,response,didSubjectEnterRearranged,Block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
26,1,17943,"{""Q0"":""A3K146PBRKNZGH""}",survey-text,0,18074,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/19/2021 4:23,157.51.75.19,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,Firefox,87,Windows,6.1
26,1,12573,"{""Q0"":""20""}",survey-text,1,30677,0.0-1.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/19/2021 4:23,157.51.75.19,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,Firefox,87,Windows,6.1
26,1,213173,"{""Q0"":""female"",""Q1"":""Hispanic/Latino"",""Q2"":""American Indian/Alska Native""}",survey-multi-choice,2,243859,0.0-2.0,"[0,1,2]","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/19/2021 4:23,157.51.75.19,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,Firefox,87,Windows,6.1
26,1,51119,"""",image-button-response,3,297310,0.0-3.0,"""",directionsMemoryAssociation1.JPG,0,1,IntroDirections1,break,"""","""","""","""","""","""","""","""","""","""","""",4/19/2021 4:23,157.51.75.19,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,Firefox,87,Windows,6.1
26,1,11713,"""",image-button-response,4,309045,0.0-4.0,"""",directionsMemoryAssociation2.JPG,0,1,IntroDirections2,break,"""","""","""","""","""","""","""","""","""","""","""",4/19/2021 4:23,157.51.75.19,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,Firefox,87,Windows,6.1
26,1,null,"""",html-keyboard-response,5,314056,0.0-5.0,"""","<img src='jspsych/CFDfaces/CFD-BM-211-174-N.jpg' height=""250px"">,</br><b>Marcus</b>","""",1,IntactFace,Practice,null,5000,"""","""","""","""","""","""","""","""","""",4/19/2021 4:23,157.51.75.19,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,Firefox,87,Windows,6.1
26,1,null,"""",html-keyboard-response,6,314559,0.0-6.0,"""","<div style=""font-size:60px;"">+</div>","""",1,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/19/2021 4:23,157.51.75.19,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,Firefox,87,Windows,6.1
26,1,4528,"""",html-keyboard-response,7,319566,0.0-7.0,"""","<img src='jspsych/CFDfaces/CFD-BF-019-001-N.jpg' height=""250px"">,</br><b>Tara</b>","""",2,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/19/2021 4:23,157.51.75.19,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,Firefox,87,Windows,6.1
26,1,null,"""",html-keyboard-response,8,320069,0.0-8.0,"""","<div style=""font-size:60px;"">+</div>","""",2,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/19/2021 4:23,157.51.75.19,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,Firefox,87,Windows,6.1
26,1,3865,"""",html-keyboard-response,9,325076,0.0-9.0,"""","<img src='jspsych/CFDfaces/CFD-BF-025-002-N.jpg' height=""250px"">,</br><b>Shannon</b>","""",3,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/19/2021 4:23,157.51.75.19,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,Firefox,87,Windows,6.1
