run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,correctResponse,slider_start,response,Rearranged,didSubjectEnterRearranged,rearranged,Face,Name,CharacterResponse,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
98,1,null,"""",image-keyboard-response,182,584222,0.0-182.0,jspsych/neutralFaces/AF05NES.JPG,"""",23,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,183,585228,0.0-183.0,"<div style=""font-size:60px;"">+</div>","""",23,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,912.14,"""",html-slider-response,184,586148,0.0-184.0,"<img src='jspsych/CFDfaces/CFD-LM-225-130-N.jpg' height=""250px"">,</br><b>David</b>","""",23,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,1,CFD-LM-225-130-N.jpg,David,"""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,185,587151,0.0-185.0,"<div style=""font-size:60px;"">+</div>","""",24,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,186,587409,0.0-186.0,jspsych/scrambledDisgustFaces/scrambledAM30DIS.JPG,"""",24,forwardMask,Test,null,250,d,"""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,187,587433,0.0-187.0,jspsych/disgustFaces/AM30DIS.JPG,"""",24,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,188,587542,0.0-188.0,jspsych/neutralFaces/BM26NES.JPG,"""",24,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,189,588549,0.0-189.0,"<div style=""font-size:60px;"">+</div>","""",24,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,5385.715,"""",html-slider-response,190,593943,0.0-190.0,"<img src='jspsych/CFDfaces/CFD-BM-029-024-N.jpg' height=""250px"">,</br><b>Taylor</b>","""",24,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,0,CFD-BM-029-024-N.jpg,Taylor,"""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,191,594952,0.0-191.0,"<div style=""font-size:60px;"">+</div>","""",25,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,192,595220,0.0-192.0,jspsych/scrambledDisgustFaces/scrambledAM29DIS.JPG,"""",25,forwardMask,Test,null,250,d,"""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,193,595243,0.0-193.0,jspsych/disgustFaces/AM29DIS.JPG,"""",25,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,194,595351,0.0-194.0,jspsych/neutralFaces/AF09NES.JPG,"""",25,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,195,596361,0.0-195.0,"<div style=""font-size:60px;"">+</div>","""",25,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,8630.415,"""",html-slider-response,196,604994,0.0-196.0,"<img src='jspsych/CFDfaces/CFD-WM-019-003-N.jpg' height=""250px"">,</br><b>Jeremy</b>","""",25,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,0,CFD-WM-019-003-N.jpg,Jeremy,"""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,197,606009,0.0-197.0,"<div style=""font-size:60px;"">+</div>","""",26,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,198,606267,0.0-198.0,jspsych/scrambledDisgustFaces/scrambledBF32DIS.JPG,"""",26,forwardMask,Test,null,250,d,"""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,199,606288,0.0-199.0,jspsych/disgustFaces/BF32DIS.JPG,"""",26,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,200,606401,0.0-200.0,jspsych/neutralFaces/AM01NES.JPG,"""",26,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,201,607411,0.0-201.0,"<div style=""font-size:60px;"">+</div>","""",26,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,1350,"""",html-slider-response,202,608763,0.0-202.0,"<img src='jspsych/CFDfaces/CFD-LM-221-216-N.jpg' height=""250px"">,</br><b>Edward</b>","""",26,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,0,CFD-LM-221-216-N.jpg,Edward,"""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,203,609781,0.0-203.0,"<div style=""font-size:60px;"">+</div>","""",27,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,204,610041,0.0-204.0,jspsych/scrambledDisgustFaces/scrambledAF23DIS.JPG,"""",27,forwardMask,Test,null,250,d,"""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,205,610059,0.0-205.0,jspsych/disgustFaces/AF23DIS.JPG,"""",27,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,206,610161,0.0-206.0,jspsych/neutralFaces/AM04NES.JPG,"""",27,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,207,611169,0.0-207.0,"<div style=""font-size:60px;"">+</div>","""",27,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,871.31,"""",html-slider-response,208,612043,0.0-208.0,"<img src='jspsych/CFDfaces/CFD-LM-219-295-N.jpg' height=""250px"">,</br><b>Michael</b>","""",27,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,0,CFD-LM-219-295-N.jpg,Michael,"""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,209,613051,0.0-209.0,"<div style=""font-size:60px;"">+</div>","""",28,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,210,613311,0.0-210.0,jspsych/scrambledDisgustFaces/scrambledBM18DIS.JPG,"""",28,forwardMask,Test,null,250,d,"""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,211,613331,0.0-211.0,jspsych/disgustFaces/BM18DIS.JPG,"""",28,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,212,613441,0.0-212.0,jspsych/neutralFaces/AM11NES.JPG,"""",28,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,213,614449,0.0-213.0,"<div style=""font-size:60px;"">+</div>","""",28,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,1370.035,"""",html-slider-response,214,615822,0.0-214.0,"<img src='jspsych/CFDfaces/CFD-WF-006-002-N.jpg' height=""250px"">,</br><b>Jasmine</b>","""",28,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,0,CFD-WF-006-002-N.jpg,Jasmine,"""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,215,616832,0.0-215.0,"<div style=""font-size:60px;"">+</div>","""",29,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,216,617091,0.0-216.0,jspsych/scrambledDisgustFaces/scrambledAM11DIS.JPG,"""",29,forwardMask,Test,null,250,d,"""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,217,617111,0.0-217.0,jspsych/disgustFaces/AM11DIS.JPG,"""",29,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,218,617221,0.0-218.0,jspsych/neutralFaces/AF10NES.JPG,"""",29,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,219,618971,0.0-219.0,"<div style=""font-size:60px;"">+</div>","""",29,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,3210.175,"""",html-slider-response,220,622183,0.0-220.0,"<img src='jspsych/CFDfaces/CFD-BF-010-001-N.jpg' height=""250px"">,</br><b>Jennifer</b>","""",29,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,0,CFD-BF-010-001-N.jpg,Jennifer,"""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,221,623971,0.0-221.0,"<div style=""font-size:60px;"">+</div>","""",30,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,222,624972,0.0-222.0,jspsych/scrambledDisgustFaces/scrambledAM16DIS.JPG,"""",30,forwardMask,Test,null,250,d,"""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,223,625974,0.0-223.0,jspsych/disgustFaces/AM16DIS.JPG,"""",30,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,224,626971,0.0-224.0,jspsych/neutralFaces/BF32NES.JPG,"""",30,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,225,628807,0.0-225.0,"<div style=""font-size:60px;"">+</div>","""",30,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,1573.38,"""",html-slider-response,226,630384,0.0-226.0,"<img src='jspsych/CFDfaces/CFD-AM-243-212-N.jpg' height=""250px"">,</br><b>Joshua</b>","""",30,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,0,CFD-AM-243-212-N.jpg,Joshua,"""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,227,631399,0.0-227.0,"<div style=""font-size:60px;"">+</div>","""",31,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,228,631661,0.0-228.0,jspsych/scrambledDisgustFaces/scrambledAM08DIS.JPG,"""",31,forwardMask,Test,null,250,d,"""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,229,631681,0.0-229.0,jspsych/disgustFaces/AM08DIS.JPG,"""",31,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,230,631792,0.0-230.0,jspsych/neutralFaces/BF02NES.JPG,"""",31,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,231,632799,0.0-231.0,"<div style=""font-size:60px;"">+</div>","""",31,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,647164.685,"""",html-slider-response,232,1277069,0.0-232.0,"<img src='jspsych/CFDfaces/CFD-BM-022-022-N.jpg' height=""250px"">,</br><b>Anthony</b>","""",31,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,1,CFD-BM-022-022-N.jpg,Anthony,"""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,233,1278097,0.0-233.0,"<div style=""font-size:60px;"">+</div>","""",32,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,234,1278350,0.0-234.0,jspsych/scrambledDisgustFaces/scrambledBF12DIS.JPG,"""",32,forwardMask,Test,null,250,d,"""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,235,1278371,0.0-235.0,jspsych/disgustFaces/BF12DIS.JPG,"""",32,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,236,1278475,0.0-236.0,jspsych/neutralFaces/BM25NES.JPG,"""",32,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,237,1279478,0.0-237.0,"<div style=""font-size:60px;"">+</div>","""",32,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,940.405,"""",html-slider-response,238,1280427,0.0-238.0,"<img src='jspsych/CFDfaces/CFD-LF-202-065-N.jpg' height=""250px"">,</br><b>Jamie</b>","""",32,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,1,CFD-LF-202-065-N.jpg,Jamie,"""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",html-keyboard-response,239,1281437,0.0-239.0,"<div style=""font-size:60px;"">+</div>","""",33,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,240,1281691,0.0-240.0,jspsych/scrambledDisgustFaces/scrambledBM11DIS.JPG,"""",33,forwardMask,Test,null,250,d,"""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
98,1,null,"""",image-keyboard-response,241,1281710,0.0-241.0,jspsych/disgustFaces/BM11DIS.JPG,"""",33,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/26/2021 17:45,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
