run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,correctResponse,slider_start,response,Rearranged,didSubjectEnterRearranged,rearranged,Face,Name,CharacterResponse,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
87,1,null,"""",image-keyboard-response,63,88683,0.0-63.0,jspsych/scrambledNeutralFaces/scrambledAF34NES.JPG,"""",3,forwardMask,Test,null,250,n,"""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",image-keyboard-response,64,88703,0.0-64.0,jspsych/neutralFaces/AF34NES.JPG,"""",3,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",image-keyboard-response,65,88816,0.0-65.0,jspsych/neutralFaces/AF23NES.JPG,"""",3,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",html-keyboard-response,66,89831,0.0-66.0,"<div style=""font-size:60px;"">+</div>","""",3,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,929.32,"""",html-slider-response,67,90782,0.0-67.0,"<img src='jspsych/CFDfaces/CFD-AM-205-153-N.jpg' height=""250px"">,</br><b>Brian</b>","""",3,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,0,CFD-AF-203-077-N.jpg,Michelle,"""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",html-keyboard-response,68,91788,0.0-68.0,"<div style=""font-size:60px;"">+</div>","""",4,ITI,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",image-keyboard-response,69,92045,0.0-69.0,jspsych/scrambledNeutralFaces/scrambledBF17NES.JPG,"""",4,forwardMask,Test,null,250,n,"""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",image-keyboard-response,70,92069,0.0-70.0,jspsych/neutralFaces/BF17NES.JPG,"""",4,Cue,Test,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",image-keyboard-response,71,92177,0.0-71.0,jspsych/neutralFaces/BF01NES.JPG,"""",4,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",html-keyboard-response,72,93185,0.0-72.0,"<div style=""font-size:60px;"">+</div>","""",4,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,1009.195,"""",html-slider-response,73,94196,0.0-73.0,"<img src='jspsych/CFDfaces/CFD-AF-203-077-N.jpg' height=""250px"">,</br><b>Michelle</b>","""",4,ConfidenceQuery,Test,"""","""","""",50,50,"""",2,1,CFD-AF-203-077-N.jpg,Michelle,"""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,1420.045,"""",html-button-response,74,95618,0.0-74.0,"Thank you for completing the main memorization task. The remaining task will be brief and non-strenous. If you want to, feel free to take a short break.",0,4,BreakBeforeDisgustDetectionTrials,break,"""","""","""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,1138.71,"""",image-button-response,75,96762,0.0-75.0,directionsOnlyDisgust.JPG,0,1,directions,"""","""","""","""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",html-keyboard-response,76,97765,0.0-76.0,"<div style=""font-size:60px;"">+</div>","""",1,ITI,Calibration,null,1000,"""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",image-keyboard-response,77,98024,0.0-77.0,jspsych/scrambledNeutralFaces/scrambledAF11NES.JPG,"""",1,forwardMask,Calibration,null,250,n,"""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",image-keyboard-response,78,98046,0.0-78.0,jspsych/neutralFaces/AF11NES.JPG,"""",1,Cue,Calibration,null,"function(){
        return jsPsych.randomization.sampleWithoutReplacement(cueDuration, 1)[0]}","""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",image-keyboard-response,79,98156,0.0-79.0,jspsych/neutralFaces/BM16NES.JPG,"""",1,backwardMask,Calibration,null,100,"""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,null,"""",html-keyboard-response,80,99164,0.0-80.0,"<div style=""font-size:60px;"">+</div>","""",1,fixationBtwnNeutralMaskAndPrompt,Calibration,null,1000,"""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,895.1549999,"""",html-keyboard-response,81,100063,0.0-81.0,Did you see a disgust face? (Y/N),"""",1,Query,Calibration,78,"""","""","""","""","""","""","""","""","""",n,1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
87,1,1585.595,"""",image-button-response,82,101655,0.0-82.0,debriefing.JPG,0,1,debriefing,break,"""","""","""","""","""","""","""","""","""","""","""",1/25/2021 4:42,67.83.183.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10
