run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,question_order,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,didSubjectEnterRearranged,slider_start,response,Block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
91,1,2803,"{""Q0"":""A1Q0TDPZW53SSJ""}",survey-text,0,2808,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,2517,"{""Q0"":""26""}",survey-text,1,5331,0.0-1.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,5610,"{""Q0"":""male"",""Q1"":""Not Hispanic/Latino"",""Q2"":""White or Caucasian""}",survey-multi-choice,2,10945,0.0-2.0,"[0,1,2]","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,198796,"""",image-button-response,3,209756,0.0-3.0,"""",directionsMemoryAssociation1.JPG,0,1,IntroDirections1,break,"""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,484,"""",image-button-response,4,210251,0.0-4.0,"""",directionsMemoryAssociation2.JPG,0,1,IntroDirections2,break,"""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,2198,"""",html-keyboard-response,5,215262,0.0-5.0,"""","<img src='jspsych/CFDfaces/CFD-BM-018-001-N.jpg' height=""250px"">,</br><b>Marcus</b>","""",1,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,6,215766,0.0-6.0,"""","<div style=""font-size:60px;"">+</div>","""",1,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1463,"""",html-keyboard-response,7,220780,0.0-7.0,"""","<img src='jspsych/CFDfaces/CFD-LF-200-058-N.jpg' height=""250px"">,</br><b>Katelyn</b>","""",2,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,8,221285,0.0-8.0,"""","<div style=""font-size:60px;"">+</div>","""",2,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,4568,"""",html-keyboard-response,9,226297,0.0-9.0,"""","<img src='jspsych/CFDfaces/CFD-AM-242-176-N.jpg' height=""250px"">,</br><b>Carlos</b>","""",3,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,10,226805,0.0-10.0,"""","<div style=""font-size:60px;"">+</div>","""",3,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1149,"""",html-keyboard-response,11,231813,0.0-11.0,"""","<img src='jspsych/CFDfaces/CFD-AF-220-107-N.jpg' height=""250px"">,</br><b>Shannon</b>","""",4,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,12,232325,0.0-12.0,"""","<div style=""font-size:60px;"">+</div>","""",4,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,2146,"""",html-keyboard-response,13,237330,0.0-13.0,"""","<img src='jspsych/CFDfaces/CFD-WM-009-002-N.jpg' height=""250px"">,</br><b>Samuel</b>","""",5,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,14,237851,0.0-14.0,"""","<div style=""font-size:60px;"">+</div>","""",5,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1238,"""",html-keyboard-response,15,242859,0.0-15.0,"""","<img src='jspsych/CFDfaces/CFD-BF-039-031-N.jpg' height=""250px"">,</br><b>Tara</b>","""",6,IntactFace,Practice,78,5000,n,"""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,16,243366,0.0-16.0,"""","<div style=""font-size:60px;"">+</div>","""",6,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1379,"""",html-keyboard-response,17,248369,0.0-17.0,"""","<img src='jspsych/CFDfaces/CFD-LM-246-087-N.jpg' height=""250px"">,</br><b>Patrick</b>","""",7,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,18,248881,0.0-18.0,"""","<div style=""font-size:60px;"">+</div>","""",7,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,2229,"""",html-keyboard-response,19,253891,0.0-19.0,"""","<img src='jspsych/CFDfaces/CFD-BF-001-025-N.jpg' height=""250px"">,</br><b>Cassandra</b>","""",8,IntactFace,Practice,78,5000,n,"""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,20,254410,0.0-20.0,"""","<div style=""font-size:60px;"">+</div>","""",8,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1286,"""",image-button-response,21,255714,0.0-21.0,"""",directionsForTest.JPG,0,1,directionsForTest,break,"""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,802,"""",image-button-response,22,256523,0.0-22.0,"""",directionsForTest2.JPG,0,1,directionsForTest2,break,"""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,23,257526,0.0-23.0,"""","<div style=""font-size:60px;"">+</div>","""",1,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,24,257781,0.0-24.0,"""",jspsych/scrambledDisgustFaces/scrambledAM10DIS.JPG,"""",1,forwardMask,Practice,null,250,"""",d,"""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,25,257803,0.0-25.0,"""",jspsych/disgustFaces/AM10DIS.JPG,"""",1,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,26,257914,0.0-26.0,"""",jspsych/neutralFaces/AM29NES.JPG,"""",1,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,27,258928,0.0-27.0,"""","<div style=""font-size:60px;"">+</div>","""",1,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1789,"""",html-button-response,28,260718,0.0-28.0,"""","<img src='jspsych/CFDfaces/CFD-LF-200-058-N.jpg'height=""250px""></br><b>Cassandra</b>",1,1,IntactOrRearranged,Practice,"""","""","""","""",CFD-LF-200-058-N.jpg,Cassandra,1,1,"""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1177,"""",html-slider-response,29,261901,0.0-29.0,"""","<img src='jspsych/CFDfaces/CFD-LF-200-058-N.jpg'height=""250px""></br><b>Cassandra</b>","""",1,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-220-134-N.jpg,Mark,1,"""",0,100,"""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,976,"""",html-button-response,30,262879,0.0-30.0,"""",You are Correct. You Called A Rearranged Pair Rearranged,0,1,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,31,263891,0.0-31.0,"""","<div style=""font-size:60px;"">+</div>","""",2,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,32,264145,0.0-32.0,"""",jspsych/scrambledNeutralFaces/scrambledBF18NES.JPG,"""",2,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,33,264174,0.0-33.0,"""",jspsych/neutralFaces/BF18NES.JPG,"""",2,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,34,264292,0.0-34.0,"""",jspsych/neutralFaces/AF26NES.JPG,"""",2,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,35,265294,0.0-35.0,"""","<div style=""font-size:60px;"">+</div>","""",2,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,2701,"""",html-button-response,36,267997,0.0-36.0,"""","<img src='jspsych/CFDfaces/CFD-BM-018-001-N.jpg'height=""250px""></br><b>Carlos</b>",1,2,IntactOrRearranged,Practice,"""","""","""","""",CFD-BM-018-001-N.jpg,Carlos,1,1,"""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1514,"""",html-slider-response,37,269516,0.0-37.0,"""","<img src='jspsych/CFDfaces/CFD-BM-018-001-N.jpg'height=""250px""></br><b>Carlos</b>","""",2,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-220-134-N.jpg,Mark,1,"""",0,51,"""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,978,"""",html-button-response,38,270495,0.0-38.0,"""",You are Correct. You Called A Rearranged Pair Rearranged,0,2,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,39,271507,0.0-39.0,"""","<div style=""font-size:60px;"">+</div>","""",3,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,40,271762,0.0-40.0,"""",jspsych/scrambledNeutralFaces/scrambledBF30NES.JPG,"""",3,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,41,271787,0.0-41.0,"""",jspsych/neutralFaces/BF30NES.JPG,"""",3,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,42,271898,0.0-42.0,"""",jspsych/neutralFaces/BF31NES.JPG,"""",3,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,43,272911,0.0-43.0,"""","<div style=""font-size:60px;"">+</div>","""",3,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1522,"""",html-button-response,44,274434,0.0-44.0,"""","<img src='jspsych/CFDfaces/CFD-WM-009-002-N.jpg'height=""250px""></br><b>Samuel</b>",0,3,IntactOrRearranged,Practice,"""","""","""","""",CFD-WM-009-002-N.jpg,Samuel,0,0,"""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,2291,"""",html-slider-response,45,276728,0.0-45.0,"""","<img src='jspsych/CFDfaces/CFD-WM-009-002-N.jpg'height=""250px""></br><b>Samuel</b>","""",3,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-220-134-N.jpg,Mark,0,"""",0,100,"""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,830,"""",html-button-response,46,277559,0.0-46.0,"""",You are Correct. You called an Intact Pair Intact,0,3,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,47,278566,0.0-47.0,"""","<div style=""font-size:60px;"">+</div>","""",4,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,48,278831,0.0-48.0,"""",jspsych/scrambledNeutralFaces/scrambledBF17NES.JPG,"""",4,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,49,278860,0.0-49.0,"""",jspsych/neutralFaces/BF17NES.JPG,"""",4,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,50,278971,0.0-50.0,"""",jspsych/neutralFaces/AF08NES.JPG,"""",4,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,51,279985,0.0-51.0,"""","<div style=""font-size:60px;"">+</div>","""",4,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1655,"""",html-button-response,52,281644,0.0-52.0,"""","<img src='jspsych/CFDfaces/CFD-BF-039-031-N.jpg'height=""250px""></br><b>Tara</b>",0,4,IntactOrRearranged,Practice,"""","""","""","""",CFD-BF-039-031-N.jpg,Tara,0,0,"""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,2306,"""",html-slider-response,53,283951,0.0-53.0,"""","<img src='jspsych/CFDfaces/CFD-BF-039-031-N.jpg'height=""250px""></br><b>Tara</b>","""",4,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-220-134-N.jpg,Mark,0,"""",0,78,"""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,977,"""",html-button-response,54,284930,0.0-54.0,"""",You are Correct. You called an Intact Pair Intact,0,4,feedback,Practice,"""","""","""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,55,285932,0.0-55.0,"""","<div style=""font-size:60px;"">+</div>","""",5,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,56,286194,0.0-56.0,"""",jspsych/scrambledNeutralFaces/scrambledBM12NES.JPG,"""",5,forwardMask,Practice,null,250,"""",n,"""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,57,286225,0.0-57.0,"""",jspsych/neutralFaces/BM12NES.JPG,"""",5,Cue,Practice,null,16,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",image-keyboard-response,58,286343,0.0-58.0,"""",jspsych/neutralFaces/AM35NES.JPG,"""",5,backwardMask,Practice,null,100,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,null,"""",html-keyboard-response,59,287350,0.0-59.0,"""","<div style=""font-size:60px;"">+</div>","""",5,fixationBtwnNeutralMaskAndPrompt,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1661,"""",html-button-response,60,289014,0.0-60.0,"""","<img src='jspsych/CFDfaces/CFD-BF-001-025-N.jpg'height=""250px""></br><b>Katelyn</b>",0,5,IntactOrRearranged,Practice,"""","""","""","""",CFD-BF-001-025-N.jpg,Katelyn,1,0,"""","""","""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
91,1,1627,"""",html-slider-response,61,290643,0.0-61.0,"""","<img src='jspsych/CFDfaces/CFD-BF-001-025-N.jpg'height=""250px""></br><b>Katelyn</b>","""",5,ConfidenceQuery,Practice,"""","""","""","""",CFD-AM-220-134-N.jpg,Mark,1,"""",0,72,"""",4/22/2021 8:25,93.40.224.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
