run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,question_order,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,didSubjectEnterRearranged,slider_start,response,Block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
203,1,4672,"{""Q0"":""ACJNWSBIVI46H""}",survey-text,0,4691,0.0-0.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/30/2021 19:12,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
203,1,2150,"{""Q0"":""36""}",survey-text,1,6866,0.0-1.0,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/30/2021 19:12,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
203,1,5668,"{""Q0"":""male"",""Q1"":""Not Hispanic/Latino"",""Q2"":""White or Caucasian""}",survey-multi-choice,2,12544,0.0-2.0,"[0,1,2]","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",4/30/2021 19:12,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
203,1,73978,"""",image-button-response,3,86563,0.0-3.0,"""",directionsMemoryAssociation1.JPG,0,1,IntroDirections1,break,"""","""","""","""","""","""","""","""","""","""","""",4/30/2021 19:12,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
203,1,10197,"""",image-button-response,4,96791,0.0-4.0,"""",directionsMemoryAssociation2.JPG,0,1,IntroDirections2,break,"""","""","""","""","""","""","""","""","""","""","""",4/30/2021 19:12,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
203,1,1818,"""",html-keyboard-response,5,101820,0.0-5.0,"""","<img src='jspsych/CFDfaces/CFD-BM-026-002-N.jpg' height=""250px"">,</br><b>Marcus</b>","""",1,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/30/2021 19:12,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
203,1,null,"""",html-keyboard-response,6,102338,0.0-6.0,"""","<div style=""font-size:60px;"">+</div>","""",1,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/30/2021 19:12,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
203,1,1449,"""",html-keyboard-response,7,107353,0.0-7.0,"""","<img src='jspsych/CFDfaces/CFD-LM-221-216-N.jpg' height=""250px"">,</br><b>Carlos</b>","""",2,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/30/2021 19:12,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
203,1,null,"""",html-keyboard-response,8,107858,0.0-8.0,"""","<div style=""font-size:60px;"">+</div>","""",2,ITI,Practice,null,1000,"""","""","""","""","""","""","""","""","""",4/30/2021 19:12,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
203,1,1083,"""",html-keyboard-response,9,112868,0.0-9.0,"""","<img src='jspsych/CFDfaces/CFD-WM-020-001-N.jpg' height=""250px"">,</br><b>Patrick</b>","""",3,IntactFace,Practice,70,5000,f,"""","""","""","""","""","""","""","""",4/30/2021 19:12,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,,Firefox,88,Windows,10
